tmc_code,speed,historical_average_speed,reference_speed,travel_time_minutes,NPMRDS2 2021,timestamp,crash_count,crash,year,month,day,hour,day_of_week,day_name,is_weekend
113+04195,67.51,62,68,0.93,2980,11/25/2024 20:00,0,0,2024,11,25,20,0,Monday,0
113+04195,69.56,51,68,0.91,2675,11/25/2024 21:00,0,0,2024,11,25,21,0,Monday,0
113+04195,69.12,53,68,0.91,2132,11/25/2024 22:00,0,0,2024,11,25,22,0,Monday,0
113+04195,72.06,63,68,0.87,1443,11/25/2024 23:00,0,0,2024,11,25,23,0,Monday,0
113+04195,69.68,60,68,0.9,806,11/26/2024 0:00,0,0,2024,11,26,0,1,Tuesday,0
113+04195,67.2,62,68,0.94,526,11/26/2024 1:00,0,0,2024,11,26,1,1,Tuesday,0
113+04195,66.54,61,68,0.95,407,11/26/2024 2:00,0,0,2024,11,26,2,1,Tuesday,0
113+04195,69.62,61,68,0.9,398,11/26/2024 3:00,0,0,2024,11,26,3,1,Tuesday,0
113+04195,69.82,63,68,0.9,697,11/26/2024 4:00,0,0,2024,11,26,4,1,Tuesday,0
113+04195,70.9,62,68,0.89,1783,11/26/2024 5:00,0,0,2024,11,26,5,1,Tuesday,0
113+04195,69.81,63,68,0.9,3890,11/26/2024 6:00,0,0,2024,11,26,6,1,Tuesday,0
113+04195,69.72,60,68,0.9,5019,11/26/2024 7:00,0,0,2024,11,26,7,1,Tuesday,0
113+04195,69.23,61,68,0.91,4390,11/26/2024 8:00,0,0,2024,11,26,8,1,Tuesday,0
113+04195,68.05,62,68,0.93,3924,11/26/2024 9:00,0,0,2024,11,26,9,1,Tuesday,0
113+04195,66.73,62,68,0.94,4145,11/26/2024 10:00,0,0,2024,11,26,10,1,Tuesday,0
113+04195,68.4,63,68,0.92,4527,11/26/2024 11:00,0,0,2024,11,26,11,1,Tuesday,0
113+04195,68.56,63,68,0.92,4713,11/26/2024 12:00,0,0,2024,11,26,12,1,Tuesday,0
113+04195,69.07,62,68,0.91,5010,11/26/2024 13:00,0,0,2024,11,26,13,1,Tuesday,0
113+04195,68.15,61,68,0.92,5834,11/26/2024 14:00,0,0,2024,11,26,14,1,Tuesday,0
113+04195,66.1,54,68,0.95,6980,11/26/2024 15:00,0,0,2024,11,26,15,1,Tuesday,0
113+04195,37.4,32,68,1.68,7566,11/26/2024 16:00,0,0,2024,11,26,16,1,Tuesday,0
113+04195,43.96,31,68,1.43,6725,11/26/2024 17:00,0,0,2024,11,26,17,1,Tuesday,0
113+04195,66.88,60,68,0.94,4832,11/26/2024 18:00,0,0,2024,11,26,18,1,Tuesday,0
113+04195,68.98,64,68,0.91,3516,11/26/2024 19:00,0,0,2024,11,26,19,1,Tuesday,0
113+04195,69.56,62,68,0.91,2980,11/26/2024 20:00,0,0,2024,11,26,20,1,Tuesday,0
113+04195,70.45,63,68,0.89,2675,11/26/2024 21:00,0,0,2024,11,26,21,1,Tuesday,0
113+04195,69.61,63,68,0.9,2132,11/26/2024 22:00,0,0,2024,11,26,22,1,Tuesday,0
113+04195,70.07,55,68,0.9,1443,11/26/2024 23:00,0,0,2024,11,26,23,1,Tuesday,0
113+04195,69.91,61,68,0.9,806,11/27/2024 0:00,0,0,2024,11,27,0,2,Wednesday,0
113+04195,69.18,62,68,0.91,526,11/27/2024 1:00,0,0,2024,11,27,1,2,Wednesday,0
113+04195,68.36,61,68,0.92,407,11/27/2024 2:00,0,0,2024,11,27,2,2,Wednesday,0
113+04195,69.83,63,68,0.9,398,11/27/2024 3:00,0,0,2024,11,27,3,2,Wednesday,0
113+04195,69.95,63,68,0.9,697,11/27/2024 4:00,0,0,2024,11,27,4,2,Wednesday,0
113+04195,72.32,62,68,0.87,1783,11/27/2024 5:00,0,0,2024,11,27,5,2,Wednesday,0
113+04195,70.37,63,68,0.9,3890,11/27/2024 6:00,0,0,2024,11,27,6,2,Wednesday,0
113+04195,71.29,61,68,0.88,5019,11/27/2024 7:00,0,0,2024,11,27,7,2,Wednesday,0
113+04195,70.45,62,68,0.89,4390,11/27/2024 8:00,0,0,2024,11,27,8,2,Wednesday,0
113+04195,67.36,53,68,0.93,3924,11/27/2024 9:00,0,0,2024,11,27,9,2,Wednesday,0
113+04195,67.65,35,68,0.93,4145,11/27/2024 10:00,0,0,2024,11,27,10,2,Wednesday,0
113+04195,69.07,38,68,0.91,4527,11/27/2024 11:00,0,0,2024,11,27,11,2,Wednesday,0
113+04195,67.95,41,68,0.93,4713,11/27/2024 12:00,0,0,2024,11,27,12,2,Wednesday,0
113+04195,66.78,39,68,0.94,5010,11/27/2024 13:00,0,0,2024,11,27,13,2,Wednesday,0
113+04195,66.98,44,68,0.94,5834,11/27/2024 14:00,0,0,2024,11,27,14,2,Wednesday,0
113+04195,64.35,52,68,0.98,6980,11/27/2024 15:00,0,0,2024,11,27,15,2,Wednesday,0
113+04195,62.17,32,68,1.01,7566,11/27/2024 16:00,0,0,2024,11,27,16,2,Wednesday,0
113+04195,65.53,28,68,0.96,6725,11/27/2024 17:00,0,0,2024,11,27,17,2,Wednesday,0
113+04195,66.69,60,68,0.94,4832,11/27/2024 18:00,0,0,2024,11,27,18,2,Wednesday,0
113+04195,63.29,63,68,1,3516,11/27/2024 19:00,0,0,2024,11,27,19,2,Wednesday,0
113+04195,65.34,62,68,0.96,2980,11/27/2024 20:00,0,0,2024,11,27,20,2,Wednesday,0
113+04195,68.96,62,68,0.91,2675,11/27/2024 21:00,0,0,2024,11,27,21,2,Wednesday,0
113+04195,69.25,61,68,0.91,2132,11/27/2024 22:00,0,0,2024,11,27,22,2,Wednesday,0
113+04195,70.27,62,68,0.9,1443,11/27/2024 23:00,0,0,2024,11,27,23,2,Wednesday,0
113+04195,68.94,62,68,0.91,806,11/28/2024 0:00,0,0,2024,11,28,0,3,Thursday,0
113+04195,69.75,61,68,0.9,526,11/28/2024 1:00,0,0,2024,11,28,1,3,Thursday,0
113+04195,68.55,61,68,0.92,407,11/28/2024 2:00,0,0,2024,11,28,2,3,Thursday,0
113+04195,67.48,62,68,0.93,398,11/28/2024 3:00,0,0,2024,11,28,3,3,Thursday,0
113+04195,70.12,61,68,0.9,697,11/28/2024 4:00,0,0,2024,11,28,4,3,Thursday,0
113+04195,69.88,61,68,0.9,1783,11/28/2024 5:00,0,0,2024,11,28,5,3,Thursday,0
113+04195,70.18,62,68,0.9,3890,11/28/2024 6:00,0,0,2024,11,28,6,3,Thursday,0
113+04195,72.35,61,68,0.87,5019,11/28/2024 7:00,0,0,2024,11,28,7,3,Thursday,0
113+04195,71.45,61,68,0.88,4390,11/28/2024 8:00,0,0,2024,11,28,8,3,Thursday,0
113+04195,71.12,62,68,0.89,3924,11/28/2024 9:00,0,0,2024,11,28,9,3,Thursday,0
113+04195,70.96,59,68,0.89,4145,11/28/2024 10:00,0,0,2024,11,28,10,3,Thursday,0
113+04195,71.65,62,68,0.88,4527,11/28/2024 11:00,0,0,2024,11,28,11,3,Thursday,0
113+04195,70.72,62,68,0.89,4713,11/28/2024 12:00,0,0,2024,11,28,12,3,Thursday,0
113+04195,71.07,61,68,0.89,5010,11/28/2024 13:00,0,0,2024,11,28,13,3,Thursday,0
113+04195,71.73,59,68,0.88,5834,11/28/2024 14:00,0,0,2024,11,28,14,3,Thursday,0
